"True Stress, MPa","True Strain, %"
82.853539,1.2624
82.324997,1.263365
82.846191,1.265978
82.753448,1.269709
82.367477,1.270757
82.50631,1.273123
83.000252,1.274347
82.927299,1.274735
82.479454,1.277595
82.494225,1.279361
82.961578,1.282303
82.585617,1.284539
82.681816,1.286022
82.851471,1.287116
82.892944,1.288882
82.580482,1.29027
82.803864,1.294318
83.147789,1.295625
82.661606,1.297778
82.959679,1.298661
83.067009,1.299908
83.149345,1.305485
82.946037,1.306038
82.751312,1.308097
83.27063,1.310286
82.968521,1.310721
82.911263,1.313839
83.279976,1.31591
83.216881,1.318404
82.87664,1.320722
83.152428,1.322016
83.42865,1.32291
83.103127,1.32478
83.192703,1.326215
83.005325,1.330074
83.26767,1.331415
82.979103,1.333626
83.203636,1.334814
83.532005,1.33585
83.103989,1.338367
83.104378,1.341966
83.119629,1.343036
83.312584,1.345977
83.222206,1.346553
83.257202,1.347882
83.631172,1.352551
83.359543,1.354139
83.231461,1.355538
83.37899,1.358149
83.523979,1.358925
83.16951,1.360478
83.225189,1.36243
83.691422,1.366357
83.628708,1.367298
83.398941,1.369532
83.476875,1.370567
83.725166,1.371296
83.407242,1.374001
83.352921,1.376
83.922096,1.379104
83.5252,1.381149
83.628868,1.382596
83.64344,1.383571
83.866936,1.386511
83.351158,1.390096
83.443642,1.39059
83.830231,1.393764
83.651817,1.394811
83.459648,1.394999
83.803581,1.398502
84.244476,1.402405
83.825272,1.403874
83.885963,1.405602
84.080994,1.406777
84.025116,1.408023
83.483925,1.410127
83.763657,1.411831
84.158424,1.414711
83.556725,1.41705
83.594582,1.418272
84.183495,1.419542
83.707993,1.420964
83.639168,1.422762
83.940338,1.426781
84.053894,1.427862
83.711769,1.430142
83.955971,1.430847
83.958138,1.432058
83.930367,1.436453
83.735497,1.438509
83.817551,1.440319
84.237579,1.442763
83.906815,1.443115
83.706078,1.445101
84.306541,1.448203
84.326805,1.450635
83.919716,1.452292
83.870659,1.454207
84.407639,1.455311
84.221199,1.45678
84.090851,1.458601
84.374611,1.462372
84.334122,1.4633
83.88829,1.466037
84.101593,1.466895
84.806808,1.468187
84.257553,1.470701
83.954689,1.47298
84.581085,1.475423
84.300453,1.478277
84.039154,1.478935
84.24678,1.480039
84.713821,1.484338
84.239014,1.486476
84.496857,1.48684
84.556946,1.490598
84.768311,1.491291
84.371597,1.492324
84.376572,1.494861
84.88932,1.49795
84.690598,1.499747
84.494423,1.502037
84.561516,1.502941
85.318588,1.504197
84.435844,1.506229
84.538925,1.507579
84.860146,1.511325
84.720253,1.513227
84.29364,1.514531
84.607986,1.515881
84.911407,1.518018
84.335266,1.52012
84.478867,1.522937
84.621468,1.524205
84.739082,1.526553
84.288445,1.527927
84.656815,1.529547
84.59639,1.534384
84.420967,1.535217
84.59713,1.537882
84.914612,1.53908
84.699997,1.540336
84.42086,1.54212
84.647652,1.543775
85.093613,1.54705
84.637001,1.548987
84.909676,1.550548
85.020668,1.551416
84.793831,1.553036
84.674591,1.554855
84.939606,1.55867
85.085533,1.559902
84.863594,1.562425
84.849014,1.563153
85.040108,1.564397
85.063812,1.568469
84.686462,1.57057
85.001549,1.571943
85.32338,1.574888
84.834007,1.575334
84.737328,1.577165
85.352936,1.580932
85.162842,1.582891
84.919273,1.584522
85.161476,1.586693
85.496651,1.587397
85.296883,1.588852
85.032768,1.590999
85.490005,1.595047
85.569611,1.596079
85.177086,1.598273
85.341888,1.599235
85.474304,1.600267
85.19593,1.602625
84.909042,1.606555
85.300575,1.607588
85.51915,1.610473
85.166801,1.611142
85.214012,1.612116
85.507385,1.616937
85.215981,1.618719
85.31546,1.620115
85.431763,1.62279
85.579422,1.623446
85.21563,1.623493
84.922058,1.627012
85.360023,1.629358
85.331413,1.632196
85.164833,1.634037
85.269012,1.635116
85.680275,1.63596
85.211746,1.638365
85.312378,1.639725
85.729607,1.643208
85.424187,1.645412
84.947029,1.646726
85.841515,1.647933
85.43502,1.649516
85.194107,1.65117
85.310089,1.655098
85.751144,1.656306
85.368248,1.658615
85.202415,1.659424
85.794205,1.660902
85.549751,1.666013
85.106522,1.666881
85.359741,1.669144
85.668449,1.671254
85.545219,1.671594
85.140785,1.674337
85.36824,1.675697
85.857353,1.679155
